"mrs_all_DEGs"	"mrs_BRAF_DEGs"	"mrs_RAS_DEGs"
"EIF5"	-5.03443570017639	-5.60776373146995	-0.676640590750313
"DICER1"	-8.39925332373715	-8.20654315843851	-3.06723829391127
"ZFYVE21"	-5.91386846817417	-4.91183199094196	-3.78306461842075
"MTHFD1"	1.09721386986295	0.579465233638877	1.13563663504389
"ZC3H14"	-2.61064199032974	-2.68736914203991	-0.497440350720734
"TELO2"	4.2459038789843	3.962328081093	1.17741032875385
"PCNX1"	-3.90835676575249	-3.5748728780954	-0.845808608459216
"GSKIP"	4.25014677416835	3.61886398499942	2.01947770636544
"VRK1"	-1.50990556230663	-0.379504410295753	-2.02095244203562
"PSMC1"	-2.87460068600975	-2.42665786493826	0.0263424541037845
"PAPLN"	5.78269995062539	7.90738847882803	-0.0290519610269501
"RPS6KA5"	-10.6823448798899	-9.01100011416248	-4.95084355343465
"PPP4R3A"	-5.22996828899901	-4.76524699450614	-1.70557319271652
"C14orf93"	-0.589809510126318	-0.535897249894611	-0.0667904689341915
"PSMB5"	2.34456063413814	1.85045537728706	1.84004793838405
"YY1"	0.518762694992117	-1.8567391842532	0.471117536178972
"ACIN1"	3.63684004903695	4.22364138432906	-0.567331684944785
"CCNB1IP1"	-1.16943600747546	-2.69495760182509	1.27811111321031
"TRIP11"	-4.72314051254232	-4.0795972540065	-2.2473229376255
"APEX1"	5.72605153134254	6.23351128991122	0.42457654390806
"PABPN1"	2.65172392743481	2.15072477572536	-0.202873436355859
"EFS"	-5.80758855022848	-5.16870599430632	-3.07555236422902
"ARHGAP5"	-3.73744689183393	-3.83244828182508	-1.76328741007971
"CINP"	0.691286355647951	-0.617400924846892	1.24581371153868
"SRP54"	-2.38153477038396	-1.45329626885948	-0.255463203561615
"CHD8"	-4.64837104053497	-3.88878068835714	-1.82671262120553
"PCK2"	2.56369049129184	1.9961608009546	0.89216623522604
"DCAF11"	-4.83429636968021	-4.48703683708922	-0.952585486686924
"PSMA6"	1.23523730419763	1.28046457983118	1.21946970493101
"NFKBIA"	-3.76368495845371	-3.12169631941499	-2.62971084719297
"EMC9"	2.91902596814572	1.80657379039106	2.00183536135003
"PSME2"	2.09280034599308	2.584007605702	0.215466556547673
"BRMS1L"	-5.33058141168339	-4.98819114764592	-1.24526436454788
"REC8"	3.91036415432093	3.97534922281522	-0.142335051976626
"TM9SF1"	-2.86474734947013	-3.53316903100895	1.15434224098193
"SEC23A"	3.72950498846127	4.63359298151852	-1.48829690035443
"GMPR2"	1.22059254709057	0.0797845993816426	1.93589759493621
"PNN"	-3.78794778806379	-3.2216497282625	-2.11086832600311
"RABGGTA"	7.255214519933	6.93121517095464	1.84601127263101
"NFATC4"	5.96217742923481	5.2575094863469	0.974202637365159
"PLTP"	2.24226066058871	2.04141720660005	0.809477195777427
"PCIF1"	-3.37467672275749	-3.28406921279237	0.2829759949645
"GSS"	6.82864908950579	5.57728973205066	4.55078928672477
"TRPC4AP"	5.95213147281131	5.83010775127601	3.08590475834056
"PYGB"	5.62939277530851	5.07889811230224	1.37878380935113
"ABHD12"	0.238927099880924	0.471814815976312	-0.842571496430366
"PROCR"	4.53553545646147	4.4108267005717	0.577906806555063
"GINS1"	4.47066628716945	4.46628862982249	1.58853427158618
"NINL"	-6.39151844681864	-4.5189017178221	-3.57695874411282
"CD40"	3.18140459759894	4.80821079776009	-0.255521841689934
"UQCC1"	-2.28832816684224	-4.4992250366485	1.63251547891027
"ZMYND8"	4.58132396191285	4.40305840610473	0.391494261857914
"SGK2"	4.48744473064094	4.09107983628674	1.31864883529515
"IFT52"	-2.89849331510462	-2.7496071042712	-0.247150290811199
"MYBL2"	-0.804936666636007	-0.744445973997404	0.447118635010378
"NDRG3"	2.47968184944459	1.63837990341111	1.88934871711033
"SLA2"	-1.2800858447993	-0.781284578849325	-1.94349279266952
"RAB5IF"	1.48319672502745	1.10910642798153	2.47212399425318
"NFATC2"	-3.85864900226719	-3.0199767823366	-2.37503607640947
"RIMS4"	-7.06314681568742	-8.20826633411014	-0.258267752441255
"PABPC1L"	3.51640964600819	3.34618144837635	-0.433629503266877
"STK4"	-1.8629535601867	-1.28643219767664	-0.915221431432032
"ADNP"	-4.2504888968521	-2.91756297558705	-2.79608911291078
"PFDN4"	2.05209565509814	2.15750901809324	0.0949505277175809
"DOK5"	-3.96837067829854	-8.47216536579204	-0.450418089703424
"CSTF1"	-2.10986997955986	-1.55180402048027	-0.850035459649444
"BMP7"	-5.14043535918948	-5.65826843264978	-0.238267407742413
"RAE1"	1.50125759429653	1.9241043547939	1.77923033363988
"TPD52L2"	4.39844469282234	3.2953183976311	1.72928511134035
"DNAJC5"	-2.84085816420726	-4.72640567294599	1.8030567264386
"NELFCD"	-5.36195859524735	-6.83357029289321	0.430693266045515
"CTSZ"	0.177503183304217	0.3744422349522	0.570876706812283
"PRPF6"	2.81942970648464	2.74607473373557	0.236270512778552
"PRELID3B"	-1.98240655705226	-3.32164010688488	2.29942007503192
"MTG2"	-0.923760097599105	-2.21442349656405	1.2485304297036
"PSMA7"	2.67148225969433	2.43963765824799	2.64690181972592
"MRGBP"	4.34448480899406	3.36861923401019	2.51584768274271
"TCFL5"	-4.13009216963185	-6.79311580064216	0.0286437441958318
"DIDO1"	-6.06916843994433	-5.02043614681425	-2.33047731044139
"GID8"	1.79405371087514	1.91131037083381	0.628119779135528
"SLC17A9"	3.74837935509308	3.97338179867105	0.342904730722202
"NKAIN4"	5.78659085584017	4.32592613189523	1.90512993369762
"ARFGAP1"	2.84729639761223	2.27178517587513	0.497770046483544
"EEF1A2"	3.31759327378852	2.39987802675347	2.08678268241744
"PTK6"	4.14320616297265	3.82615862605634	0.286001361359303
"GMEB2"	-5.76625216579742	-4.8016564417821	-2.39795378793769
"C20orf27"	3.62465841420148	2.96018522968845	2.07902356642117
"SPEF1"	-4.43190859821441	-4.08917122798989	0.129309018612951
"CDC25B"	5.48852910171938	5.95573020037143	-0.562535280345186
"ISM1"	-2.95370927431309	-5.4001757770217	0.694699157990291
"RNF24"	10.9823482289133	9.9665067807666	3.64638991988884
"ARFRP1"	1.41800524744926	1.20684757658305	1.10430301538178
"NDUFAF5"	2.48551000880552	1.73852519436593	2.2934563620562
"TRIB3"	1.95118692614268	0.0036128165136089	1.67954069303182
"RASSF2"	-2.29853647092134	-1.82322354176928	-1.94684907209715
"CSNK2A1"	-1.0511540029675	-0.2710722116408	-0.596239169229557
"SLC52A3"	5.52255717197427	4.75672434347362	2.35226123284234
"RPS10P5"	5.86802041094002	5.05666905130735	2.46319534396699
"ANGPT4"	-1.49469853073312	-3.95291302077322	-2.67065403603489
"RSPO4"	6.12124486162842	6.83492071753309	-1.39579062272984
"CDS2"	-4.72859846579668	-5.04805729089977	-1.3464796139409
"HM13"	2.07020159172889	1.18530983623586	2.29301573867958
"SNPH"	-3.78087943680952	-5.71713057759513	0.534365720426654
"SEC23B"	-4.399598048138	-5.25752161413162	0.680513864266003
"FERMT1"	-5.5335006864582	-7.42166317054957	-0.532866293201503
"CCM2L"	1.44576574910824	0.204097025975919	1.3524804375025
"PLCB4"	1.67894732316926	0.485912644478301	1.77514473730572
"MYL9"	2.09791105158059	1.77717294533587	-0.655686246583702
"HCK"	2.14595425975628	3.11200707354933	-0.285099446382981
"TM9SF4"	3.5310947115185	3.68196677558087	1.49789554795305
"TLDC2"	2.85134695955901	2.44436400843801	1.06266595782188
"CRNKL1"	-5.18835693239198	-3.78913545076734	-2.32035596709803
"POFUT1"	-6.10800295676807	-7.23832212336926	-1.41460863482823
"SAMHD1"	0.958735461898013	1.3470386972336	-0.395565269989429
"KIF3B"	-4.81210168807017	-6.36152366556294	-0.711169029012132
"MROH8"	-3.83291495012351	-5.09082729748355	1.33279535188616
"NOP56"	0.954543667026719	1.11373163135626	0.766860537085133
"MANBAL"	-0.622234418501651	-1.06202609831705	1.72770391706134
"IDH3B"	-2.06398164862826	-2.74209145195592	1.14469925099641
"MAPRE1"	-5.60601901604126	-4.90598227001986	-0.348697693015046
"JAG1"	1.71024792001132	1.63657448073462	-1.26210368890302
"CDK5RAP1"	4.73272715776519	4.05162798032917	3.44673910193276
"SNTA1"	-4.32546397130921	-8.26542641426901	0.839468362306869
"TTI1"	-5.25863802964402	-5.01985386203825	-1.99076184788632
"E2F1"	7.46284887665327	6.80998546030582	3.68121562382177
"RPRD1B"	-7.31747424254091	-6.56761522766336	-1.75028968185554
"PXMP4"	-5.10037238507523	-7.38442715000446	0.859169240893263
"CHMP4B"	2.80700043675703	2.42311575436015	1.49563705157476
"CST3"	2.11738563352088	2.17268617820076	0.176285656219615
"ACTR5"	-4.22348094703551	-4.12979791348988	-2.17060665456098
"WFDC2"	1.82181317385127	1.29402612855192	1.97304942922721
"AHCY"	2.55073659532566	0.894884784785225	2.27875024624181
"PPP1R16B"	-4.20745831318746	-3.57343493770599	-2.72168001033778
"FAM83D"	2.51794135304001	2.42153557303491	1.32005116202585
"DHX35"	-6.31860529505513	-6.40531836726685	-1.17207583531623
"DNTTIP1"	4.17666299467113	4.08420939809153	1.5023722458962
"MAP1LC3A"	-4.24486519157977	-6.64383546120784	0.00949521212490575
"SYNDIG1"	-6.52024052026248	-7.09646497092785	-1.1690514834835
"PIGU"	4.161262011891	3.03986277777691	2.7008573368883
"ACOT8"	2.81579814599843	1.8610526047176	2.14093251951174
"APMAP"	-2.40043845167649	-2.94398104869566	0.200089083605707
"CELF4"	6.77944463652435	8.12487411141695	2.81763147210935
"ZNF516"	-0.816930030030156	0.739306298541599	-2.74802636715905
"ADNP2"	-5.63237607207684	-4.91100758207733	-2.1858579353986
"RBFA"	1.26543079988624	0.668861717424532	1.79805633546705
"USP14"	-0.783398894796423	-0.832387903975303	0.0575633797390627
"VAPA"	-1.19044588171575	-1.59609765779029	0.0616095125399363
"METTL4"	-9.73801346551612	-8.54475650583552	-3.40137027723787
"LPIN2"	0.619730861759803	1.61324331938603	-0.435283054657779
"SMCHD1"	-3.29557786855978	-1.92837177606531	-2.46612799650584
"MYOM1"	-2.68111875616649	-1.64097426699262	-3.18825231138614
"MYL12A"	4.25977434621519	4.91801783369463	0.485508104538773
"CEP76"	1.6192219232668	2.58773048960245	-0.438931243919324
"CEP192"	-2.72934231460149	-1.27777372359641	-2.03626673008917
"RNMT"	-0.301929908181912	0.621419005340915	-0.408764473498233
"SMAD7"	-2.28676401701171	-1.82808584611348	0.42353460265422
"LIPG"	-3.91959698946262	-8.71891340985517	0.67649753937073
"LAMA1"	3.64550772397819	4.34465840385707	-2.28808982431946
"RNF125"	2.44626149183068	3.3396183050919	-2.12957041581153
"ANKRD12"	-7.36272359205558	-6.9138165591715	-1.78654312131653
"POLI"	-7.75629520417977	-7.7593600705122	-2.52322826853081
"MIB1"	-0.568979435145243	0.16277349140059	-1.09528779482823
"RBBP8"	6.36920064029878	6.45432103259814	1.32206053801495
"RIOK3"	3.83736072896608	3.90825228956207	0.440971073100452
"CSTF2"	-0.0827085328551108	0.694843125588884	0.0677858032811972
"MXRA5"	4.7490974038018	4.2225872543065	0.418752294686218
"PSMD10"	-0.101702569849957	-0.601840214212584	1.41090478603588
"ATG4A"	-2.40151316460548	-4.82885586261031	2.09190512163383
"STS"	1.22963878486195	1.47981178387682	-1.52678757494735
"TBL1X"	-8.63466884875375	-8.26875584439938	-2.7730267282274
"GPR143"	0.557799659350443	-0.384724098351038	0.736654102983564
"PGRMC1"	0.908707993594527	1.33253840618965	0.681359332162409
"POLA1"	-2.12270074699649	-1.19017912997009	-1.26235597535506
"MID1"	-6.16143558770035	-7.45644284908829	0.0726199139004204
"NKAP"	0.245235630591288	0.50816186016757	0.654499235414132
"NXT2"	-8.4327307117242	-6.16543829694699	-4.29505012165284
"ALG13"	-0.905886959544347	-1.66656938699297	0.771344822528777
"PRPS2"	0.370663322889599	2.29551778471676	-3.20409577311753
"TLR8"	0.521408828640609	1.02621780346636	-0.872438900365763
"MOSPD1"	2.42511506343202	1.82414196679566	1.02946175721556
"AMMECR1"	2.29240517002995	3.66864194669429	-0.815074754307783
"WDR13"	2.03577789943881	1.21696215950355	1.04805110639365
"SUV39H1"	-0.437180697631309	-0.729848545807831	-0.425338311090325
"SRPX"	-7.19278908876681	-7.05606109327626	-3.63252563398057
"XIAP"	-0.105609914598983	0.574297747905554	-0.535636719663175
"STAG2"	-4.51321624749054	-3.79563339256196	-2.19552709250999
"ATP11C"	-3.93734844255753	-3.98039413097433	-1.4751176174196
"ABCD1"	1.6056171439356	1.16719566029089	0.272492946343256
"CCDC22"	3.99394822980469	3.64707872908769	2.49926489885853
"SYP"	-9.51377118455438	-9.51399371183292	-2.97613999745562
"PLP2"	6.52796320973535	7.37872359601203	0.535801506331628
"BMX"	0.878816566383173	-0.641042515201246	0.621089899839798
"PLS3"	5.56368672405571	6.17524381806968	-0.619737862062286
"NAA10"	3.3585306002783	2.59204814380649	2.3279443278275
"RENBP"	3.88527563150102	4.41540352743721	2.53637263438844
"ELF4"	5.16818519796392	5.2581813625942	0.999627992659432
"SMARCA1"	-5.17695132489388	-6.62560489570952	0.685870464359764
"MTMR8"	-2.24631505096088	-1.53216255766387	-1.30390517433498
"ASB9"	0.617582905312392	0.207057277036341	1.49418266177226
"ZC3H12B"	-5.24814426606304	-4.78318144816575	-1.58692438427999
"RBBP7"	2.58399700461854	2.89014406199122	1.78950934937569
"KCND1"	3.85330669761506	4.85739946969972	-1.92718683242135
"SLC25A14"	-4.10453446755666	-3.42303607037175	-1.44087977683907
"FMR1"	2.24447276835796	2.3905623557081	-0.571680771084186
"PIM2"	0.0929423039184399	1.06206731575794	-0.702662443323349
"SCML2"	-7.82369744331584	-7.23867405515447	-3.72190365978408
"SLC35A2"	2.0599767702781	1.5259730450402	1.46409503587306
"PQBP1"	2.83300438002619	2.4261966591544	1.40429258461708
"EMD"	-3.64676076161572	-4.29927892109135	0.540098486733071
"TAZ"	3.84058677127039	3.47834815910916	1.88491990127055
"PGK1"	-5.71731913735843	-7.74283498306914	0.21848343527573
"MAGT1"	-6.76399904443809	-8.45076557579613	0.0190603022592672
"SMS"	-3.69501278490817	-2.74697195744464	-2.25801601406683
"PHEX"	2.6150889328247	1.29454445471793	2.17423832118692
"UBL4A"	6.68847633664043	5.28383187889247	3.0185344868975
"CD99L2"	-1.75321818359395	-2.47992740375202	-0.00789165847812266
"EEA1"	-3.51265964159832	-3.22857528191949	-1.34447413629206
"RP2"	-0.661158102993424	-0.906881508473038	0.240249182671248
"JADE3"	6.02636486642496	5.69152337116866	2.11753385077412
"CDK16"	6.98152030786297	6.84929166791429	2.77760620515248
"USP11"	-4.40047943835865	-3.02327769368728	-1.94648107352968
"HTATSF1"	-6.34555763122491	-6.91042262546754	-1.97287615214701
"TIMP1"	5.19377222158923	4.93233972412752	0.886779558618746
"GABRE"	2.95394720759444	3.38847267032524	-0.613537807943221
"FGD1"	1.51831426466972	1.44626569651993	-0.177140375439366
"PIN4"	3.44217114056295	2.5433098058712	2.11360764693679
"PORCN"	4.63955552202609	3.93242084929193	1.12925917351763
"MAGED2"	-2.49883836240138	-3.8157448916356	0.200885051366987
"KLF8"	4.86438985622743	6.21782153765411	-1.75270974677358
"SRPX2"	3.40271744641178	3.0307483479755	-2.75883349011889
"ZDHHC15"	-4.94544893042197	-4.91325043255464	-1.5496005901229
"CENPI"	1.57360451156363	2.11845898633548	0.975446644943726
"PBDC1"	2.57550186789917	2.17044462429235	2.0101242105691
"GLA"	-1.83628501050087	-2.69731658688761	0.586622363466139
"ARMCX3"	4.71488997598551	4.64071662604876	1.45126299116525
"BEX4"	-4.86027256096643	-4.36556294614315	-1.90398018024294
"RUBCNL"	-0.32389597640121	0.43628896768054	0.665236919136388
"NALCN"	-2.23940793195212	-2.49844434068531	-1.35144717197813
"NDFIP2"	3.30759105738622	3.65438778660092	-0.258610526476374
"TNFSF13B"	-1.13973482041078	-0.581385075976556	-2.20715395144795
"FNDC3A"	-3.80267992368403	-2.80259866610956	-2.1941066912628
"CDADC1"	-8.88485647097874	-7.55121383467506	-3.52595541037962
"CAB39L"	-9.63281665644121	-7.93558138262972	-4.77635934460123
"KLF5"	0.837060472017254	2.15870835178645	-2.29493764257326
"STK24"	-0.222067742440091	0.506107080051272	-1.15440120089499
"ACP5"	4.13859881644913	5.44441165175597	0.302743288881635
"DNAJC3"	-5.9993142373812	-6.35716094727623	-0.647120963084577
"UGGT2"	2.76358227820053	2.63680025438907	-0.214013990787003
"ARHGEF7"	-2.95272788705646	-3.43994288987783	-1.27234933374516
"PARP4"	6.85801784720265	7.74067881070665	-0.292337004920002
"SUPT20H"	3.38182706389896	3.55234118720261	-0.353982566460652
"MRPS31"	-5.77081865365808	-6.15188638138928	-3.18254668565463
"SLC25A15"	-5.71090888231135	-5.30039920081705	-1.53960968983374
"KPNA3"	-3.73472283769579	-3.39790508378917	-1.4833363033908
"FLT1"	1.1785759017688	-0.778576230072717	3.32591955410812
"RGCC"	0.398558039711283	-0.615482263105785	2.22387774450753
"VWA8"	-4.51702541691254	-4.78162870852507	-1.1168586660038
"DGKH"	5.30742253298362	5.62589144065312	-0.0983240186526835
"KATNAL1"	0.315989289978293	1.25775377008803	-1.36829292233715
"INTS6"	-3.00321002649286	-2.06484704874457	-2.49346681025077
"DHRS12"	-3.52449047421957	-3.94707226252811	-1.40622744248478
"MEDAG"	1.42537691487197	1.63055538033054	-2.06589595095279
"TSC22D1"	5.99897842682256	5.96060534996083	1.45774081949652
"CLN5"	-7.38494060098591	-8.51424949083583	-0.489548508534423
"MGRN1"	7.30356256808808	7.1250312644159	1.8059761461718
"ZNF629"	1.82002484885225	1.07735806715477	0.529755715516353
"TRADD"	2.0563392959923	2.03700396734206	1.50178019127722
"HSF4"	0.177496925717971	-1.42190594300348	0.328424868246185
"CORO1A"	-0.607479149485249	-0.215132825731709	-1.27614387954713
"MAPK3"	0.483571796972414	0.393790169443611	0.405275729004849
"GDPD3"	0.366175165087205	0.121162272592063	-1.85054726115042
"ELMO3"	6.75992048952288	6.17031159127617	2.06213841697838
"PHKB"	-7.82766417535326	-9.86643119169074	0.00987639294161915
"LYRM1"	2.45576515609305	1.29433242204193	1.66231963164309
"NUTF2"	3.55228762941711	3.29377963749022	0.862737003833545
"NUP93"	-5.94391674708756	-4.28977170159483	-3.14457372053909
"CENPT"	-3.51519732991263	-4.08627828626054	-1.26011790825571
"TSNAXIP1"	-7.77208178375016	-7.71654238563627	-3.63131018935881
"NFAT5"	-3.30173075010898	-2.13088296436183	-1.92107435523599
"LONP2"	3.65217313522775	3.36854625874114	1.9634718962925
"N4BP1"	-3.22548199095729	-2.25872796706746	-2.61210968960426
"PLLP"	-4.07304005170605	-4.16718299163943	-0.99714001291514
"ZNF423"	-2.25710782946436	-3.50573485241052	-0.432710830122001
"DHODH"	-4.28924413028659	-5.13940643415741	-0.802355592459281
"CTCF"	-3.50558782457206	-2.49495673582191	-1.16811388635082
"ACD"	-0.337766248166267	0.482643313093222	-2.02964900154137
"POLR2C"	0.910467378329907	0.930834143038895	1.1832778848582
"PARD6A"	-2.91251271678047	-3.15892844199283	-0.218162583566867
"ZNF821"	3.06786723848121	3.30521974806889	1.62859923156346
"MMP15"	-2.79528393938503	-6.48503025484424	2.19973700037368
"USB1"	8.81924394805399	6.9965644696754	3.61987182525763
"CYB5B"	-0.306159592189101	-0.510605832597258	-0.258597783495239
"CCDC113"	0.0156121186736108	-0.672943943316686	0.826230838071543
"NME3"	3.11382458874315	1.97060251710939	1.42423212703839
"NDRG4"	-2.53513209941182	-2.68920186715788	-2.04393065535301
"PSMD7"	0.630640538820478	-0.223941609195016	2.23304513526478
"SETD6"	-2.09823095751011	-2.38728060085785	-0.493969205486202
"SLC38A7"	1.76247051470327	0.390301158927139	1.64085122445247
"VAC14"	2.04054742866451	0.72511479079989	1.33993218212776
"HAS3"	-4.28904729305726	-4.47044998457144	0.0409943186646359
"TANGO6"	-4.1816229731762	-4.36674650635677	0.635497744465719
"COG4"	6.01972361541266	4.79715125082588	2.29935358875176
"SMPD3"	-2.7456914360651	-3.92734796758223	-2.43840704167945
"SLC7A6OS"	-4.82527666638398	-3.99024154412051	-0.434438674125812
"SLC7A6"	-6.00357615928691	-6.05897926499433	-1.08645498037637
"ESRP2"	1.69988624649639	3.62700569818473	-2.00022190249465
"FA2H"	-2.79413730271078	-5.69556000326528	1.31938492531789
"WDR59"	-2.86090165009416	-3.63330445595059	-0.254598123607193
"MON1B"	-7.29196903900942	-6.81390798102696	-1.91475313187809
"CMC2"	0.81746060607828	-0.346804088088863	2.27834123269334
"AXIN1"	7.95230384461699	8.17135393001133	2.02201701065459
"HCFC1R1"	4.91215551479738	4.08863237452549	0.741783860056679
"NPRL3"	0.92507431492464	0.0345705549042448	0.805912739972872
"MLYCD"	-5.32808524948206	-6.11464860877663	0.256359555058022
"MPG"	5.11193777858115	4.49590843180222	3.04699518564559
"HSDL1"	-8.67610239683246	-7.92376531051595	-2.44422931299751
"TAF1C"	-1.15512408067531	-1.24539450589413	-1.16766736086975
"NAGPA"	4.47547580462635	4.3192589026045	1.0174257452131
"WFDC1"	-1.52776683721508	-1.21463893217025	-0.567882735779768
"SEC14L5"	-3.70019515080462	-2.66318227677184	-2.10865613728301
"COTL1"	-0.47639079658223	-0.366404162000928	-0.0516011723094946
"USP10"	0.12063116294397	0.787611125148934	0.516386988739532
"CRISPLD2"	-3.82176004084825	-2.65960431622884	-5.34612900677662
"TSC2"	-1.71566297679916	-2.40663079671799	0.0639115521674676
"ZNF500"	0.485970436335685	1.2607201170718	-0.621971072483916
"NME4"	1.25307471603303	-0.517634841660745	1.38163471643907
"ABCC1"	-3.86312036738037	-3.09277921911846	-1.15058908027249
"LMF1"	0.893389101574297	-0.308944042555781	1.88799487651424
"FOXF1"	-0.234069447602418	-1.37479580323752	1.57071968909413
"CIAO3"	2.65989965267686	2.17543161284591	1.32791179478585
"MTHFSD"	-1.97368214207909	-2.63851340967102	-0.271985102469428
"CLCN7"	6.21545872634236	5.78752854045912	3.21307147545607
"HAGHL"	4.66928493719027	4.99381546159487	2.50919106736188
"FAM173A"	2.62884116596253	2.19559691880013	1.97944108655962
"SLC7A5"	1.0099464777381	1.40289274119999	0.793827805708271
"METRN"	-0.182954657765503	-1.2538910794866	0.561745957205715
"FBXO31"	7.10920685044475	6.53367108184091	3.08298763456636
"STUB1"	2.31099216258051	1.91359793954143	2.05591638443537
"RHBDL1"	4.18037233383834	3.59239491874004	2.05489641377585
"NUBP1"	0.287616602719484	0.815917406742997	-0.0433499088409084
"UBE2I"	8.75776660991043	8.98887345478821	1.73272443973952
"CAPN15"	5.23181278386133	4.92857145399611	1.29344791010747
"PIEZO1"	2.77422658108082	2.01320806163001	1.51843552864781
"GSPT1"	-3.54341983590119	-3.95010530620826	-0.16870595937303
"ZNF174"	3.2216426034511	2.55109876922892	1.78640855233079
"CLUAP1"	-0.270967196571425	0.468612200443036	-0.401092174267652
"UBFD1"	7.06066211806155	6.4821561670602	2.30643836340924
"EARS2"	-0.670361362052812	-1.78083271927497	1.29709505066391
"ELOB"	2.77040535201403	2.11475291788108	1.42003498899605
"GGA2"	4.06223543361281	3.94324736655943	3.26494643425223
"CPPED1"	-5.00276542492796	-5.55262841522615	-2.23203482530412
"USP31"	1.95667944607603	2.0578797272187	-0.253119750548704
"HMOX2"	2.66080353277175	1.74091437824582	2.88252141955231
"DNAJA3"	1.41882598280078	-0.0550701267497765	2.53329288219861
"BFAR"	8.16249543246535	7.28897155733588	2.62501279251046
"SALL1"	-1.11958794006492	-1.24127033202166	0.361903526950212
"RRN3P2"	-0.685892678145408	-0.428524510178816	-1.43638948397797
"RBL2"	-4.85222204437819	-3.88687202590896	-2.60537603045552
"QPRT"	1.96802551700597	-0.189008824560181	3.17725436711771
"XYLT1"	-2.6506038063979	-1.92317817062828	-1.52130499909813
"PYCARD"	3.47753393442625	3.75411285650806	1.03815869407384
"RPGRIP1L"	-2.79438737384592	-2.00539448614511	-1.50558303867112
"MAZ"	0.250542367747773	-0.905893631723572	2.36029397549231
"STX4"	4.01317036527244	4.17133730834263	0.877238560226404
"CDIPT"	3.06734334867469	2.00079509589695	1.75273943778866
"BCKDK"	6.22552990177223	6.28944843113048	2.69796471613352
"KAT8"	0.58775688874079	0.176703685296942	0.0366697467115045
"NOMO1"	6.01543249290741	4.96672715607015	3.24441511584178
"IL21R"	-0.651463908448614	-0.0893788716094285	-0.724085782148931
"SYT17"	-0.0396812872757848	-0.128731321873469	0.426005211088362
"TMC5"	-3.73017357228217	-2.76567703962345	-1.50263167516734
"CCP110"	-7.12541271322146	-5.78730509330716	-3.8300086195153
"VPS35L"	1.26537794128677	1.94081727198214	-0.821558724625142
"RNF40"	-4.0418609256256	-4.23153513768572	-0.0345109778084789
"KNOP1"	8.40934529573589	7.62275959858171	3.39740214291252
"AAGAB"	-3.70653145944766	-6.10591740922924	1.28876936209857
"IQCH"	-7.53758364982067	-8.59309698363248	-1.63441295052172
"LACTB"	1.26602674407435	1.28785294153521	1.04260788484939
"CORO2B"	-7.4713132746747	-7.15385501675151	-1.40017174509293
"CSK"	0.817939746662954	1.50565104141285	0.215070128917563
"HERC1"	-8.20318982939609	-7.2551054820907	-2.62418479331042
"MTFMT"	0.779491583638959	1.072674414689	1.45110076778225
"RASL12"	2.62261758528079	1.82210079877271	0.546065837807136
"AP3B2"	3.1448743861391	3.00123714073607	0.743415362166936
"IGDCC4"	1.37536348426248	-1.57097219786055	2.34457244098139
"RAB11A"	6.65956707691044	6.32782132858822	0.952546893041069
"CTSH"	6.92314712031164	6.59412831585689	1.35090622277175
"TTC23"	-3.00412615688466	-3.44840940472419	-0.618865917839167
"CD276"	8.51231806949717	8.95005051115232	2.32523490641454
"FAH"	4.0041176765939	2.64714328555856	3.62557083069281
"CEMIP"	2.49700481244833	2.24123702752503	0.957257126078602
"RPAP1"	-5.27329837982228	-4.62169499011163	-1.04270583129975
"HOMER2"	-1.7087255788378	-1.81809099872562	-0.234430750751514
"EHD4"	1.5457689028959	1.03538037009485	1.26900840232897
"TMEM87A"	3.05379115145165	2.88962764102983	1.6741273878427
"ZNF106"	-2.74097088931456	-1.37249889006326	-2.37120149906157
"CEP152"	-4.99960196661451	-5.35623996268373	-0.990356332236672
"ATP8B4"	-3.23753726698447	-2.16558859887695	-3.23789444076704
"DTWD1"	-5.56394401106246	-6.37396311301567	-1.34685363373745
"GABPB1"	0.633473333262256	1.73096555967373	-0.825643237667194
"TJP1"	0.938154856983731	1.3364984144777	-0.943149257143014
"BMF"	4.22093737788831	4.21879822864959	1.67913676735037
"DMXL2"	1.46846894366975	1.30584653975216	0.379174972016415
"DNAJC17"	4.22733199202839	4.19059270832723	0.562329686643572
"EIF3J"	-5.35168612706366	-5.25415612139626	-1.19928145706862
"SPG11"	-3.61845449572093	-3.6186862659834	0.127504485355104
"RHOV"	4.81114184375813	4.16420996959366	0.876807061789427
"VPS18"	4.94892371623748	4.39884450199729	2.11260381490819
"SLC30A4"	-7.19934029529847	-7.41725076760486	-1.66497143560071
"BLOC1S6"	-6.95724051321999	-5.93378478901047	-2.54657830231406
"MYEF2"	8.62362676488094	7.32617782650145	3.22100543076346
"SGK3"	5.88234389302622	5.05884217377147	1.10048025397796
"PDGFRL"	-1.2861404136658	-0.0836572558924239	-1.807704173449
"CSPP1"	-8.31532639046888	-7.46977242307879	-3.65924033710058
"ZDHHC2"	-0.206717386310415	0.827397629459002	-0.828160332036891
"BRF2"	-2.63021896068807	-2.61718370351767	0.565604416063653
"TRIM35"	3.59291575218446	3.51458126801421	0.72166374915395
"ZFAND1"	-5.79982477625068	-6.77420445854151	-1.40560730574427
"CA2"	5.6316737236452	3.83772101328069	4.61029300508843
